doc_id,origin,title,normalized_title,source_url,source_slug,fallback_slug,canonical_slug,section_or_category,local_path
new:builder/features/search-criteria,preview,Search Criteria,search criteria,https://academy-preview.bricksbuilder.io/builder/features/search-criteria/,search-criteria,search-criteria,search-criteria,builder/features,
new:builder/features/sidebars,preview,Create Your Own Sidebars,create your own sidebars,https://academy-preview.bricksbuilder.io/builder/features/sidebars/,sidebars,sidebars,sidebars,builder/features,
new:builder/features/style-manager,preview,Style Manager,style manager,https://academy-preview.bricksbuilder.io/builder/features/style-manager/,style-manager,style-manager,style-manager,builder/features,
new:builder/features/svg-uploads,preview,SVG Uploads,svg uploads,https://academy-preview.bricksbuilder.io/builder/features/svg-uploads/,svg-uploads,svg-uploads,svg-uploads,builder/features,
new:builder/features/template-library,preview,Template Library,template library,https://academy-preview.bricksbuilder.io/builder/features/template-library/,template-library,template-library,template-library,builder/features,
new:builder/features/template-settings,preview,Template Settings,template settings,https://academy-preview.bricksbuilder.io/builder/features/template-settings/,template-settings,template-settings,template-settings,builder/features,
new:builder/features/user-activation,preview,User activation,user activation,https://academy-preview.bricksbuilder.io/builder/features/user-activation/,user-activation,user-activation,user-activation,builder/features,
new:builder/features/visual-grid-builder,preview,Visual Grid Builder,visual grid builder,https://academy-preview.bricksbuilder.io/builder/features/visual-grid-builder/,visual-grid-builder,visual-grid-builder,visual-grid-builder,builder/features,
new:builder/features/wireframe-templates,preview,Wireframe Templates,wireframe templates,https://academy-preview.bricksbuilder.io/builder/features/wireframe-templates/,wireframe-templates,wireframe-templates,wireframe-templates,builder/features,
new:builder/interface/builder-access,preview,Builder Access & Capabilities,builder access and capabilities,https://academy-preview.bricksbuilder.io/builder/interface/builder-access/,builder-access,builder-access,builder-access,builder/interface,
new:builder/interface/builder-mode,preview,Builder Mode (Custom),builder mode custom,https://academy-preview.bricksbuilder.io/builder/interface/builder-mode/,builder-mode,builder-mode,builder-mode,builder/interface,
new:builder/interface/command-palette,preview,Command Palette,command palette,https://academy-preview.bricksbuilder.io/builder/interface/command-palette/,command-palette,command-palette,command-palette,builder/interface,
new:builder/interface/context-menu,preview,Context Menu,context menu,https://academy-preview.bricksbuilder.io/builder/interface/context-menu/,context-menu,context-menu,context-menu,builder/interface,
new:builder/interface/editing-elements,preview,Adding & Editing Elements,adding and editing elements,https://academy-preview.bricksbuilder.io/builder/interface/editing-elements/,editing-elements,editing-elements,editing-elements,builder/interface,
new:builder/interface/editing-with-bricks,preview,Start Editing With Bricks,start editing with bricks,https://academy-preview.bricksbuilder.io/builder/interface/editing-with-bricks/,editing-with-bricks,editing-with-bricks,editing-with-bricks,builder/interface,
new:builder/interface/keyboard-shortcuts,preview,Keyboard Shortcuts,keyboard shortcuts,https://academy-preview.bricksbuilder.io/builder/interface/keyboard-shortcuts/,keyboard-shortcuts,keyboard-shortcuts,keyboard-shortcuts,builder/interface,
new:builder/interface/page-settings,preview,Page Settings,page settings,https://academy-preview.bricksbuilder.io/builder/interface/page-settings/,page-settings,page-settings,page-settings,builder/interface,
new:builder/interface/responsive-editing,preview,Responsive Editing,responsive editing,https://academy-preview.bricksbuilder.io/builder/interface/responsive-editing/,responsive-editing,responsive-editing,responsive-editing,builder/interface,
new:builder/interface/revisions,preview,Revisions,revisions,https://academy-preview.bricksbuilder.io/builder/interface/revisions/,revisions,revisions,revisions,builder/interface,
new:builder/interface/save-publish,preview,Save & Publish,save and publish,https://academy-preview.bricksbuilder.io/builder/interface/save-publish/,save-publish,save-publish,save-publish,builder/interface,
new:builder/license/license-and-updates,preview,"License, updates, and your account",license updates and your account,https://academy-preview.bricksbuilder.io/builder/license/license-and-updates/,license-and-updates,license-and-updates,license-and-updates,builder/license,
new:builder/license/restrict-license-key-usage,preview,Restrict License Key Usage,restrict license key usage,https://academy-preview.bricksbuilder.io/builder/license/restrict-license-key-usage/,restrict-license-key-usage,restrict-license-key-usage,restrict-license-key-usage,builder/license,
new:builder/setup/known-issues,preview,Known issues,known issues,https://academy-preview.bricksbuilder.io/builder/setup/known-issues/,known-issues,known-issues,known-issues,builder/setup,
new:builder/setup/requirements,preview,Requirements,requirements,https://academy-preview.bricksbuilder.io/builder/setup/requirements/,requirements,requirements,requirements,builder/setup,
new:builder/setup/settings,preview,Bricks Settings,bricks settings,https://academy-preview.bricksbuilder.io/builder/setup/settings/,settings,settings,settings,builder/setup,
new:builder/styling/adobe-fonts,preview,Integration: Adobe Fonts,integration adobe fonts,https://academy-preview.bricksbuilder.io/builder/styling/adobe-fonts/,adobe-fonts,adobe-fonts,adobe-fonts,builder/styling,
new:builder/styling/cascade-layer,preview,Cascade layer,cascade layer,https://academy-preview.bricksbuilder.io/builder/styling/cascade-layer/,cascade-layer,cascade-layer,cascade-layer,builder/styling,
new:builder/styling/contextual-spacing,preview,Contextual Spacing,contextual spacing,https://academy-preview.bricksbuilder.io/builder/styling/contextual-spacing/,contextual-spacing,contextual-spacing,contextual-spacing,builder/styling,
new:builder/styling/css-grid-layout,preview,CSS Grid Layout,css grid layout,https://academy-preview.bricksbuilder.io/builder/styling/css-grid-layout/,css-grid-layout,css-grid-layout,css-grid-layout,builder/styling,
new:builder/styling/custom-fonts,preview,Custom Fonts,custom fonts,https://academy-preview.bricksbuilder.io/builder/styling/custom-fonts/,custom-fonts,custom-fonts,custom-fonts,builder/styling,
new:builder/styling/fluid-typography,preview,Fluid Typography,fluid typography,https://academy-preview.bricksbuilder.io/builder/styling/fluid-typography/,fluid-typography,fluid-typography,fluid-typography,builder/styling,
new:builder/styling/font-manager,preview,Font Manager,font manager,https://academy-preview.bricksbuilder.io/builder/styling/font-manager/,font-manager,font-manager,font-manager,builder/styling,
new:builder/styling/global-class-import-manager,preview,Global class import manager,global class import manager,https://academy-preview.bricksbuilder.io/builder/styling/global-class-import-manager/,global-class-import-manager,global-class-import-manager,global-class-import-manager,builder/styling,
new:builder/styling/global-class-manager,preview,Global Class Manager,global class manager,https://academy-preview.bricksbuilder.io/builder/styling/global-class-manager/,global-class-manager,global-class-manager,global-class-manager,builder/styling,
new:builder/styling/global-css-classes,preview,Global CSS Classes,global css classes,https://academy-preview.bricksbuilder.io/builder/styling/global-css-classes/,global-css-classes,global-css-classes,global-css-classes,builder/styling,
new:builder/styling/global-variables-manager,preview,Global Variables Manager,global variables manager,https://academy-preview.bricksbuilder.io/builder/styling/global-variables-manager/,global-variables-manager,global-variables-manager,global-variables-manager,builder/styling,
new:builder/styling/gradients-overlays,preview,Gradients & Overlays,gradients and overlays,https://academy-preview.bricksbuilder.io/builder/styling/gradients-overlays/,gradients-overlays,gradients-overlays,gradients-overlays,builder/styling,
new:builder/styling/hover-styles,preview,Hover Styles,hover styles,https://academy-preview.bricksbuilder.io/builder/styling/hover-styles/,hover-styles,hover-styles,hover-styles,builder/styling,
new:builder/styling/layout,preview,Understanding The Layout,understanding the layout,https://academy-preview.bricksbuilder.io/builder/styling/layout/,layout,layout,layout,builder/styling,
new:builder/styling/masonry-layout,preview,Masonry Layout,masonry layout,https://academy-preview.bricksbuilder.io/builder/styling/masonry-layout/,masonry-layout,masonry-layout,masonry-layout,builder/styling,
new:builder/styling/pseudo-classes,preview,Styling Element States & Parts,styling element states and parts,https://academy-preview.bricksbuilder.io/builder/styling/pseudo-classes/,pseudo-classes,pseudo-classes,pseudo-classes,builder/styling,
new:builder/styling/scroll-snap,preview,Scroll Snap,scroll snap,https://academy-preview.bricksbuilder.io/builder/styling/scroll-snap/,scroll-snap,scroll-snap,scroll-snap,builder/styling,
new:builder/styling/shape-dividers,preview,Shape Dividers,shape dividers,https://academy-preview.bricksbuilder.io/builder/styling/shape-dividers/,shape-dividers,shape-dividers,shape-dividers,builder/styling,
