doc_id,title,source_url,local_path,section,subsection,doc_kind,asset_count,external_embed_count,status,note
new:builder/elements/wordpress/pagination,Pagination,https://academy-preview.bricksbuilder.io/builder/elements/wordpress/pagination/,corpus/bricks-academy-preview/builder/elements/wordpress/pagination.md,builder,builder/elements,element,0,0,ok,
new:builder/elements/wordpress/posts,Posts,https://academy-preview.bricksbuilder.io/builder/elements/wordpress/posts/,corpus/bricks-academy-preview/builder/elements/wordpress/posts.md,builder,builder/elements,element,0,0,ok,
new:builder/elements/wordpress/search,Search,https://academy-preview.bricksbuilder.io/builder/elements/wordpress/search/,corpus/bricks-academy-preview/builder/elements/wordpress/search.md,builder,builder/elements,element,0,0,ok,
new:builder/elements/wordpress/shortcode,Shortcode,https://academy-preview.bricksbuilder.io/builder/elements/wordpress/shortcode/,corpus/bricks-academy-preview/builder/elements/wordpress/shortcode.md,builder,builder/elements,element,0,0,ok,
new:builder/elements/wordpress/sidebar,Sidebar,https://academy-preview.bricksbuilder.io/builder/elements/wordpress/sidebar/,corpus/bricks-academy-preview/builder/elements/wordpress/sidebar.md,builder,builder/elements,element,0,0,ok,
new:builder/elements/wordpress/wordpress,WordPress,https://academy-preview.bricksbuilder.io/builder/elements/wordpress/wordpress/,corpus/bricks-academy-preview/builder/elements/wordpress/wordpress.md,builder,builder/elements,element,0,0,ok,
new:builder/features/accessibility,Accessibility,https://academy-preview.bricksbuilder.io/builder/features/accessibility/,corpus/bricks-academy-preview/builder/features/accessibility.md,builder,builder/features,guide,2,0,ok,
new:builder/features/add-custom-animation-to-interaction,How to add a custom animation in interaction,https://academy-preview.bricksbuilder.io/builder/features/add-custom-animation-to-interaction/,corpus/bricks-academy-preview/builder/features/add-custom-animation-to-interaction.md,builder,builder/features,guide,2,0,ok,
new:builder/features/an-intro-to-templates,An Intro To Templates,https://academy-preview.bricksbuilder.io/builder/features/an-intro-to-templates/,corpus/bricks-academy-preview/builder/features/an-intro-to-templates.md,builder,builder/features,guide,4,1,ok,external embeds preserved as links
new:builder/features/bricks-rce,Steps to identify and repair a compromised Bricks site,https://academy-preview.bricksbuilder.io/builder/features/bricks-rce/,corpus/bricks-academy-preview/builder/features/bricks-rce.md,builder,builder/features,guide,0,0,ok,
new:builder/features/code-review,Code review,https://academy-preview.bricksbuilder.io/builder/features/code-review/,corpus/bricks-academy-preview/builder/features/code-review.md,builder,builder/features,guide,1,0,ok,
new:builder/features/code-signatures,Code signatures,https://academy-preview.bricksbuilder.io/builder/features/code-signatures/,corpus/bricks-academy-preview/builder/features/code-signatures.md,builder,builder/features,guide,3,0,ok,
new:builder/features/color-manager,Color Manager,https://academy-preview.bricksbuilder.io/builder/features/color-manager/,corpus/bricks-academy-preview/builder/features/color-manager.md,builder,builder/features,guide,4,0,ok,
new:builder/features/components,Components,https://academy-preview.bricksbuilder.io/builder/features/components/,corpus/bricks-academy-preview/builder/features/components.md,builder,builder/features,guide,29,1,ok,external embeds preserved as links
new:builder/features/create-template,Creating Your First Template,https://academy-preview.bricksbuilder.io/builder/features/create-template/,corpus/bricks-academy-preview/builder/features/create-template.md,builder,builder/features,guide,0,1,ok,external embeds preserved as links
new:builder/features/create-update-posts-on-the-frontend,Create & Update Posts on the Frontend,https://academy-preview.bricksbuilder.io/builder/features/create-update-posts-on-the-frontend/,corpus/bricks-academy-preview/builder/features/create-update-posts-on-the-frontend.md,builder,builder/features,guide,5,1,ok,external embeds preserved as links
new:builder/features/custom-attributes,Custom Attributes,https://academy-preview.bricksbuilder.io/builder/features/custom-attributes/,corpus/bricks-academy-preview/builder/features/custom-attributes.md,builder,builder/features,guide,1,0,ok,
new:builder/features/custom-authentication-pages,Custom Authentication Pages,https://academy-preview.bricksbuilder.io/builder/features/custom-authentication-pages/,corpus/bricks-academy-preview/builder/features/custom-authentication-pages.md,builder,builder/features,guide,1,0,ok,
new:builder/features/custom-code,Custom Code,https://academy-preview.bricksbuilder.io/builder/features/custom-code/,corpus/bricks-academy-preview/builder/features/custom-code.md,builder,builder/features,guide,3,1,ok,external embeds preserved as links
new:builder/features/element-conditions,Element Conditions,https://academy-preview.bricksbuilder.io/builder/features/element-conditions/,corpus/bricks-academy-preview/builder/features/element-conditions.md,builder,builder/features,guide,8,0,ok,
new:builder/features/global-elements,Global Elements,https://academy-preview.bricksbuilder.io/builder/features/global-elements/,corpus/bricks-academy-preview/builder/features/global-elements.md,builder,builder/features,guide,0,1,ok,external embeds preserved as links
new:builder/features/icon-manager,Icon Manager,https://academy-preview.bricksbuilder.io/builder/features/icon-manager/,corpus/bricks-academy-preview/builder/features/icon-manager.md,builder,builder/features,guide,1,0,ok,
new:builder/features/interactions,Interactions,https://academy-preview.bricksbuilder.io/builder/features/interactions/,corpus/bricks-academy-preview/builder/features/interactions.md,builder,builder/features,guide,23,0,ok,
new:builder/features/maintenance-mode,Maintenance Mode,https://academy-preview.bricksbuilder.io/builder/features/maintenance-mode/,corpus/bricks-academy-preview/builder/features/maintenance-mode.md,builder,builder/features,guide,1,0,ok,
new:builder/features/menu-builder,Menu Builder,https://academy-preview.bricksbuilder.io/builder/features/menu-builder/,corpus/bricks-academy-preview/builder/features/menu-builder.md,builder,builder/features,guide,13,1,ok,external embeds preserved as links
new:builder/features/nestable-slider-instance,Nestable Slider: Customization via JavaScript,https://academy-preview.bricksbuilder.io/builder/features/nestable-slider-instance/,corpus/bricks-academy-preview/builder/features/nestable-slider-instance.md,builder,builder/features,guide,5,0,ok,
new:builder/features/password-protection,Password Protection,https://academy-preview.bricksbuilder.io/builder/features/password-protection/,corpus/bricks-academy-preview/builder/features/password-protection.md,builder,builder/features,guide,9,0,ok,
new:builder/features/popup-builder,Popup Builder,https://academy-preview.bricksbuilder.io/builder/features/popup-builder/,corpus/bricks-academy-preview/builder/features/popup-builder.md,builder,builder/features,guide,15,0,ok,
new:builder/features/remote-templates,Remote Templates,https://academy-preview.bricksbuilder.io/builder/features/remote-templates/,corpus/bricks-academy-preview/builder/features/remote-templates.md,builder,builder/features,guide,3,0,ok,
new:builder/features/save-form-submissions,Save Form Submissions,https://academy-preview.bricksbuilder.io/builder/features/save-form-submissions/,corpus/bricks-academy-preview/builder/features/save-form-submissions.md,builder,builder/features,guide,6,0,ok,
new:builder/features/search-criteria,Search Criteria,https://academy-preview.bricksbuilder.io/builder/features/search-criteria/,corpus/bricks-academy-preview/builder/features/search-criteria.md,builder,builder/features,guide,1,0,ok,
new:builder/features/sidebars,Create Your Own Sidebars,https://academy-preview.bricksbuilder.io/builder/features/sidebars/,corpus/bricks-academy-preview/builder/features/sidebars.md,builder,builder/features,guide,0,0,ok,
new:builder/features/style-manager,Style Manager,https://academy-preview.bricksbuilder.io/builder/features/style-manager/,corpus/bricks-academy-preview/builder/features/style-manager.md,builder,builder/features,guide,8,0,ok,
new:builder/features/svg-uploads,SVG Uploads,https://academy-preview.bricksbuilder.io/builder/features/svg-uploads/,corpus/bricks-academy-preview/builder/features/svg-uploads.md,builder,builder/features,guide,0,0,ok,
new:builder/features/template-library,Template Library,https://academy-preview.bricksbuilder.io/builder/features/template-library/,corpus/bricks-academy-preview/builder/features/template-library.md,builder,builder/features,guide,2,1,ok,external embeds preserved as links
new:builder/features/template-settings,Template Settings,https://academy-preview.bricksbuilder.io/builder/features/template-settings/,corpus/bricks-academy-preview/builder/features/template-settings.md,builder,builder/features,guide,2,0,ok,
new:builder/features/user-activation,User activation,https://academy-preview.bricksbuilder.io/builder/features/user-activation/,corpus/bricks-academy-preview/builder/features/user-activation.md,builder,builder/features,guide,2,0,ok,
new:builder/features/visual-grid-builder,Visual Grid Builder,https://academy-preview.bricksbuilder.io/builder/features/visual-grid-builder/,corpus/bricks-academy-preview/builder/features/visual-grid-builder.md,builder,builder/features,guide,8,0,ok,
new:builder/features/wireframe-templates,Wireframe Templates,https://academy-preview.bricksbuilder.io/builder/features/wireframe-templates/,corpus/bricks-academy-preview/builder/features/wireframe-templates.md,builder,builder/features,guide,6,3,ok,external embeds preserved as links
new:builder/interface/builder-access,Builder Access & Capabilities,https://academy-preview.bricksbuilder.io/builder/interface/builder-access/,corpus/bricks-academy-preview/builder/interface/builder-access.md,builder,builder/interface,guide,6,0,ok,
new:builder/interface/builder-mode,Builder Mode (Custom),https://academy-preview.bricksbuilder.io/builder/interface/builder-mode/,corpus/bricks-academy-preview/builder/interface/builder-mode.md,builder,builder/interface,guide,2,0,ok,
new:builder/interface/command-palette,Command Palette,https://academy-preview.bricksbuilder.io/builder/interface/command-palette/,corpus/bricks-academy-preview/builder/interface/command-palette.md,builder,builder/interface,guide,5,0,ok,
new:builder/interface/context-menu,Context Menu,https://academy-preview.bricksbuilder.io/builder/interface/context-menu/,corpus/bricks-academy-preview/builder/interface/context-menu.md,builder,builder/interface,guide,0,1,ok,external embeds preserved as links
new:builder/interface/editing-elements,Adding & Editing Elements,https://academy-preview.bricksbuilder.io/builder/interface/editing-elements/,corpus/bricks-academy-preview/builder/interface/editing-elements.md,builder,builder/interface,guide,2,0,ok,
new:builder/interface/editing-with-bricks,Start Editing With Bricks,https://academy-preview.bricksbuilder.io/builder/interface/editing-with-bricks/,corpus/bricks-academy-preview/builder/interface/editing-with-bricks.md,builder,builder/interface,guide,4,0,ok,
new:builder/interface/keyboard-shortcuts,Keyboard Shortcuts,https://academy-preview.bricksbuilder.io/builder/interface/keyboard-shortcuts/,corpus/bricks-academy-preview/builder/interface/keyboard-shortcuts.md,builder,builder/interface,guide,0,0,ok,
new:builder/interface/page-settings,Page Settings,https://academy-preview.bricksbuilder.io/builder/interface/page-settings/,corpus/bricks-academy-preview/builder/interface/page-settings.md,builder,builder/interface,guide,3,0,ok,
new:builder/interface/responsive-editing,Responsive Editing,https://academy-preview.bricksbuilder.io/builder/interface/responsive-editing/,corpus/bricks-academy-preview/builder/interface/responsive-editing.md,builder,builder/interface,guide,12,0,ok,
new:builder/interface/revisions,Revisions,https://academy-preview.bricksbuilder.io/builder/interface/revisions/,corpus/bricks-academy-preview/builder/interface/revisions.md,builder,builder/interface,guide,1,0,ok,
